id,Finished.Recruitment,RecordedDate.Recruitment,Group,Finished.D2,RecordedDate.D2,AnxietyD2_OnEdge,AnxietyD2_Uneasy,AnxietyD2_Anxious,VigorD2_Vigorous,VigorD2_Cheerful,VigorD2_Lively,PANASD2_1_Attentive,PANASD2_2_Interested,PANASD2_3_Alert,PANASD2_4_Excited,PANASD2_5_Enthusiastic,PANASD2_6_Inspired,PANASD2_7_Proud,PANASD2_8_Determined,PANASD2_9_Strong,PANASD2_10_Active,PANASD2_11_Distressed,PANASD2_12_Upset,PANASD2_13_Hostile,PANASD2_14_Irritable,PANASD2_15_Scared,PANASD2_16_Afraid,PANASD2_17_Ashamed,PANASD2_18_Guilty,PANASD2_19_Nervous,PANASD2_20_Jittery,PA.Anchor.Before,NA.Anchor.Before,PA.Anchor.After,NA.Anchor.After,Anchor.Position,Exclude_SameAll.D2,Exclude_Missing.D2,Finished.D1,RecordedDate.D1,AnxietyD1_OnEdge,AnxietyD1_Uneasy,AnxietyD1_Anxious,VigorD1_Vigorous,VigorD1_Cheerful,VigorD1_Lively,PANASD1_1_Attentive,PANASD1_2_Interested,PANASD1_3_Alert,PANASD1_4_Excited,PANASD1_5_Enthusiastic,PANASD1_6_Inspired,PANASD1_7_Proud,PANASD1_8_Determined,PANASD1_9_Strong,PANASD1_10_Active,PANASD1_11_Distressed,PANASD1_12_Upset,PANASD1_13_Hostile,PANASD1_14_Irritable,PANASD1_15_Scared,PANASD1_16_Afraid,PANASD1_17_Ashamed,PANASD1_18_Guilty,PANASD1_19_Nervous,PANASD1_20_Jittery,Exclude_SameAll.D1,Exclude_Missing.D1,age,Current.Country.of.Residence,Gender.identity,Nationality,Sex
be13e7d25af61d6a0c250b3a5ca4b4ba,TRUE,19/07/2021 14:39,Earlier Start,1,21/07/2021 21:40,1,1,1,1,4,3,2,2,1,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 17:38,1,1,2,1,3,1,3,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,29,United Kingdom,Male,United Kingdom,Male
be3355922d70b71e08fbe655b30bae4f,TRUE,19/07/2021 15:02,Earlier Start,1,21/07/2021 15:37,1,1,1,3,2,3,3,3,2,4,4,2,2,3,2,3,4,1,1,1,1,1,1,1,1,1,4,1,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 15:11,2,2,3,3,3,3,2,3,2,3,3,2,2,2,2,3,2,1,1,1,1,1,1,2,2,3,0,0,21,Portugal,Female,Portugal,Female
be69140aedd26272461bba1cedafec33,TRUE,19/07/2021 15:36,Earlier Start,1,21/07/2021 13:04,1,1,1,3,3,3,4,4,3,3,3,3,3,4,3,4,3,1,1,1,1,3,1,1,1,1,4,2,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:04,2,3,4,3,3,3,4,3,4,3,3,3,2,3,3,2,3,1,2,2,1,4,1,1,4,3,0,0,21,Italy,Male,Italy,Male
be6927b49c07f6157108ef7c04fa3b18,TRUE,19/07/2021 14:32,Earlier Start,1,21/07/2021 13:04,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,NA,NA,3,2,Anchor After,0,0,TRUE,20/07/2021 13:06,1,1,2,2,2,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,0,0,19,Portugal,Male,Portugal,Male
bea8824869c69bee231445b73cc77664,TRUE,19/07/2021 14:57,Earlier Start,1,21/07/2021 15:27,3,2,4,3,3,2,1,2,1,5,4,2,1,3,1,3,2,3,1,2,1,1,3,2,4,2,4,2,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 14:00,1,1,2,3,4,3,5,3,4,5,5,1,3,2,4,2,2,2,1,4,1,1,1,1,3,2,0,0,21,Greece,Female,Greece,Female
bf3141c7ddb01299629df1dc343c508a,TRUE,19/07/2021 15:23,Earlier Start,1,21/07/2021 13:04,3,2,3,2,3,3,1,2,2,3,1,1,1,1,2,3,4,3,4,2,3,2,4,4,4,1,NA,NA,4,2,Anchor After,0,0,TRUE,20/07/2021 13:19,4,4,2,2,2,2,3,3,1,2,1,1,2,2,1,1,4,4,4,1,4,4,5,5,4,1,0,0,20,Poland,Genderqueer/Gender Non Conforming,Poland,Male
bf5d04839568a1b9cce481ff257ab665,TRUE,19/07/2021 14:03,Later Start,1,21/07/2021 16:17,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,3,3,3,2,4,4,2,4,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27,South Africa,Female,South Africa,Female
bf77d693af72613c86a44ea029542c4c,TRUE,19/07/2021 15:09,Earlier Start,1,21/07/2021 13:52,1,1,1,1,2,2,2,3,2,2,3,2,3,3,2,2,2,1,1,1,2,1,2,1,1,1,3,2,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:06,1,2,1,2,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,0,0,23,Portugal,Female,Belarus,Female
bf87b07058ee848ea3b19e79ebff2566,TRUE,19/07/2021 15:02,Earlier Start,1,21/07/2021 19:44,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,3,4,1,3,3,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 19:31,1,1,3,1,1,1,2,1,3,1,1,3,1,4,2,1,1,1,1,1,1,1,1,1,1,1,0,0,26,South Africa,Female,South Africa,Female
bf8dc3193a18f8c238aad1f8aedf4b1f,TRUE,19/07/2021 14:21,Later Start,1,21/07/2021 13:10,4,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,4,2,3,3,2,5,4,4,2,NA,NA,3,3,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25,Poland,Male,Poland,Male
bfafe69c5e63100f82f6093726e45d97,TRUE,19/07/2021 14:59,Later Start,1,21/07/2021 20:46,4,5,3,3,1,2,4,2,4,1,3,2,5,4,4,2,1,5,4,5,3,1,3,3,1,2,NA,NA,4,1,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,South Africa,Female,South Africa,Female
bfc57f7b0449dcecf56e92e628877f1b,TRUE,19/07/2021 15:40,Later Start,1,21/07/2021 13:47,2,3,2,3,3,3,3,5,4,3,4,4,4,4,3,4,2,2,3,3,4,5,2,3,3,3,4,2,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,36,South Africa,Male,South Africa,Male
bfd802c8c26098cbaaffe48e160657d0,TRUE,19/07/2021 15:32,Earlier Start,1,21/07/2021 15:18,3,1,4,1,2,3,3,3,3,1,2,2,3,3,1,2,4,3,2,5,4,4,1,2,5,2,NA,NA,4,2,Anchor After,0,0,TRUE,20/07/2021 15:21,1,3,4,1,2,2,3,3,4,1,1,1,1,2,5,2,2,2,3,4,3,4,1,1,3,2,0,0,49,Portugal,Female,Portugal,Female
c005a30abbe92c54f4084d732291f463,TRUE,19/07/2021 15:39,Later Start,1,21/07/2021 14:17,2,2,3,2,3,3,3,3,5,2,1,2,1,2,2,3,3,4,4,4,4,4,4,3,4,3,2,4,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23,Spain,Male,Spain,Male
c024f56599dc1a3cbbc8dbcc74759040,TRUE,19/07/2021 14:50,Later Start,1,21/07/2021 13:02,1,1,4,1,3,3,3,3,1,3,3,1,3,3,2,1,3,1,1,2,4,4,1,1,4,1,NA,NA,4,3,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,Poland,Female,Poland,Female
c104455bca717fe104710c06bde17d4d,TRUE,19/07/2021 14:57,Later Start,1,21/07/2021 14:00,3,3,1,1,3,1,3,4,3,3,2,2,3,5,4,1,1,1,1,1,1,1,1,1,2,2,NA,NA,4,2,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,34,United Kingdom,Male,United Kingdom,Male
c14f835aefe04976ddaa7a8a01709dbf,TRUE,19/07/2021 14:51,Earlier Start,1,21/07/2021 15:27,3,2,4,3,2,2,2,2,3,2,2,2,2,3,1,3,1,3,3,3,3,4,2,4,5,2,3,3,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 15:14,4,2,3,2,3,3,2,3,4,3,3,2,3,4,2,3,1,2,2,3,4,3,2,1,4,2,0,0,20,Italy,Female,Venezuela Bolivarian Republic of,Female
c180a4ecf98d888b40b99653a74d0438,TRUE,19/07/2021 15:11,Later Start,1,21/07/2021 17:19,1,1,1,3,3,4,3,2,2,2,1,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,NA,NA,4,1,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18,Norway,Female,Norway,Female
c189dc0376d3de10f80755bd9c5e5cb0,TRUE,19/07/2021 14:50,Later Start,1,21/07/2021 19:12,2,3,2,4,4,5,4,4,5,5,4,3,4,3,4,3,1,1,1,1,1,2,2,2,2,3,4,2,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,South Africa,Male,South Africa,Male
c18af71fa1e4eac98b9b0386ab8d862b,TRUE,19/07/2021 15:29,Later Start,1,21/07/2021 13:11,2,2,2,2,3,4,4,3,5,3,4,3,3,4,3,4,2,2,3,3,2,3,3,2,2,2,4,3,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25,South Africa,Male,South Africa,Male
c18d4ca62e4e5618fae4d19cd89f9116,TRUE,19/07/2021 15:16,Later Start,1,21/07/2021 16:09,2,2,1,2,4,4,2,2,2,2,3,2,3,3,2,4,2,1,1,1,3,2,1,1,3,2,5,1,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27,Italy,Female,Italy,Female
c18e26b0b25c0d2567a00088b2a41cb9,TRUE,19/07/2021 15:27,Later Start,1,21/07/2021 13:06,2,3,2,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,2,2,2,4,1,1,2,3,4,2,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,South Africa,Male,South Africa,Male
c198892ba20aed750a708a52de4b9c80,TRUE,19/07/2021 15:25,Earlier Start,1,21/07/2021 17:55,1,1,1,4,4,5,3,4,1,4,4,3,1,4,4,5,1,1,1,1,1,1,1,1,2,1,NA,NA,5,1,Anchor After,0,0,TRUE,20/07/2021 13:21,3,3,2,2,2,2,3,2,4,2,2,2,2,5,2,2,4,5,3,4,1,1,1,1,2,3,0,0,29,South Africa,Male,South Africa,Male
c19d15695aa4d991e47d537412c1705d,TRUE,19/07/2021 15:24,Earlier Start,1,21/07/2021 13:32,5,5,5,3,2,2,3,3,1,2,1,2,1,1,2,2,3,5,4,5,4,3,3,4,5,4,3,4,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 17:21,3,4,4,4,2,3,3,3,2,2,2,2,1,2,3,3,3,5,3,3,4,3,5,5,4,4,0,0,22,Italy,Male,Italy,Male
c1ad60dc69db15bc255b3249a898b65c,TRUE,19/07/2021 15:18,Later Start,1,21/07/2021 13:33,2,3,2,3,4,5,4,4,3,4,5,3,4,4,4,3,1,3,1,5,3,2,2,1,2,3,4,3,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25,Italy,Female,Italy,Female
c1c224390bd6b2d56c3aea17a81f7484,TRUE,19/07/2021 15:39,Later Start,1,21/07/2021 21:28,1,3,4,2,2,2,3,1,3,3,3,3,4,2,3,3,2,2,1,3,1,1,3,2,2,2,NA,NA,3,3,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,Portugal,Male,Portugal,Male
c1f1182547c04baafd32dede86bbb87c,TRUE,19/07/2021 14:00,Earlier Start,1,21/07/2021 14:32,1,1,1,4,5,4,4,4,3,4,5,4,3,4,4,4,4,1,1,2,2,2,1,1,4,1,NA,NA,5,2,Anchor After,0,0,TRUE,20/07/2021 13:13,1,1,2,2,2,2,3,2,2,1,2,2,3,4,3,2,3,2,1,3,1,1,1,1,2,2,0,0,18,Portugal,Female,Portugal,Female
c2042912d147172a77cf4353f61c790a,TRUE,19/07/2021 15:06,Later Start,1,21/07/2021 13:06,3,2,1,3,3,4,4,4,3,2,3,4,3,1,5,4,2,2,2,2,1,2,2,1,3,2,4,2,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,South Africa,Male,South Africa,Male
c24a43e1dc8d8f7f9225da055723df77,TRUE,19/07/2021 14:47,Earlier Start,1,21/07/2021 16:51,3,3,4,4,3,4,3,3,3,4,4,4,3,4,3,4,3,3,3,3,2,3,3,2,3,3,4,3,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 19:33,3,3,4,2,3,2,3,3,3,2,2,2,2,2,2,2,4,3,2,4,3,3,4,4,3,2,0,0,21,Poland,Female,Poland,Female
c25707f8e6a0d9c79f88a816460ad89b,TRUE,19/07/2021 15:32,Earlier Start,1,21/07/2021 13:04,1,2,3,1,2,1,2,1,2,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,NA,NA,3,4,Anchor After,0,0,TRUE,20/07/2021 15:01,1,1,4,3,4,1,2,2,4,3,3,3,2,5,1,2,2,1,1,2,2,2,1,1,4,3,0,0,26,Portugal,Male,Portugal,Male
c29581d953f5976500c825f04df660cf,TRUE,19/07/2021 15:13,Earlier Start,1,21/07/2021 13:13,1,1,1,4,1,4,5,5,3,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,4,2,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:12,1,1,1,3,4,4,5,5,1,2,5,1,5,1,5,5,5,1,1,5,1,1,1,1,1,3,0,0,23,Poland,Male,Poland,Male
c2b7b5bad29f2534260cef7fc637538a,TRUE,19/07/2021 15:34,Later Start,1,21/07/2021 13:42,1,1,2,1,3,3,3,4,4,3,3,3,3,3,4,4,1,2,1,3,2,2,1,1,3,2,3,2,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28,South Africa,Female,Zimbabwe,Female
c2b90a4c91d8c3e9456c2c3decff7a11,TRUE,19/07/2021 14:57,Earlier Start,1,21/07/2021 13:04,1,3,4,2,3,2,2,3,2,3,3,2,1,2,3,3,4,4,1,1,4,3,2,1,5,1,2,4,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:06,1,2,2,3,5,4,2,5,3,5,5,3,4,4,4,4,2,1,1,1,2,2,1,1,4,1,0,0,20,Poland,Male,Poland,Male
c2bb8092099b1dbff52e50b1dab1c25c,TRUE,19/07/2021 15:12,Later Start,1,21/07/2021 18:50,1,3,2,2,3,3,1,4,1,4,4,3,4,4,2,3,2,1,2,2,3,1,1,2,1,1,3,3,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28,Poland,Female,Poland,Female
c2cc1bf6cc37ba8123287b132eaa2a2e,TRUE,19/07/2021 14:28,Earlier Start,1,21/07/2021 13:26,3,3,3,2,2,2,3,2,3,1,2,2,1,1,1,1,3,4,2,4,3,3,4,5,4,3,NA,NA,4,3,Anchor After,0,0,TRUE,20/07/2021 17:02,4,4,4,2,1,1,2,1,4,1,1,1,1,1,1,1,3,4,4,3,3,4,4,4,5,3,0,0,29,Poland,Male,Poland,Male
c2dba8b6d3a90fdd691e9c47767bf04c,TRUE,19/07/2021 15:39,Later Start,1,21/07/2021 13:13,1,1,1,4,5,4,5,5,5,5,5,5,5,5,4,5,1,1,1,1,1,1,1,1,1,1,5,1,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,44,South Africa,Female,South Africa,Female
c32a1b634ee13703555eada2be00adc1,TRUE,19/07/2021 15:17,Earlier Start,1,21/07/2021 13:37,1,1,1,3,3,3,5,3,3,4,5,3,3,5,5,3,1,1,3,1,1,1,1,1,1,3,NA,NA,3,1,Anchor After,0,0,TRUE,20/07/2021 14:45,1,1,1,3,5,5,4,4,3,4,5,3,3,5,5,3,1,1,1,1,1,1,1,1,1,1,0,0,33,South Africa,Female,South Africa,Female
c33c5adbf3701f9f39d30ccbec53ba49,TRUE,19/07/2021 15:32,Earlier Start,1,21/07/2021 13:31,2,2,1,3,3,3,4,4,4,3,3,4,3,4,4,3,1,2,1,1,2,1,1,1,1,2,NA,NA,3,2,Anchor After,0,0,TRUE,20/07/2021 17:51,1,2,2,2,3,3,4,4,3,3,4,4,4,4,4,4,1,2,1,1,1,1,1,2,1,1,0,0,38,South Africa,Male,Nigeria,Male
c3a7d09320a1f0cb26d6d83ac7f598d2,TRUE,19/07/2021 14:54,Earlier Start,1,21/07/2021 13:03,1,2,1,2,2,3,4,3,3,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,3,2,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:06,1,2,1,1,2,3,4,3,3,2,3,2,1,2,2,1,2,1,1,2,2,2,1,1,1,1,0,0,35,New Zealand,Male,New Zealand,Male
c3a7d1d2d480ded1fb6a048861f01b27,TRUE,19/07/2021 15:33,Later Start,1,21/07/2021 14:46,1,1,1,5,5,5,5,5,2,4,5,5,4,5,5,5,1,1,1,1,1,1,1,1,1,1,NA,NA,4,1,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28,Mexico,Male,Mexico,Male
c3b61a9dfd9592a0e079cbfc4c11f21f,TRUE,19/07/2021 15:34,Earlier Start,1,21/07/2021 15:08,4,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,4,4,2,3,4,3,5,4,3,3,NA,NA,1,5,Anchor After,0,0,TRUE,20/07/2021 13:06,1,1,3,4,5,4,3,4,2,5,5,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,0,0,20,Portugal,Male,Portugal,Male
c3c494ad1bf80f36a39ee9521c87a064,TRUE,19/07/2021 15:31,Earlier Start,1,21/07/2021 13:12,1,2,2,2,3,3,3,3,2,3,3,3,3,3,3,2,2,2,1,2,2,2,1,1,3,2,4,2,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 16:40,2,4,3,3,2,3,2,3,1,2,2,2,1,2,2,2,3,2,1,1,1,1,1,2,3,1,0,0,22,Poland,Male,Poland,Male
c4143c00bd86db1d24e22ad20ca43800,TRUE,19/07/2021 15:18,Later Start,1,21/07/2021 17:31,2,3,3,2,2,1,4,3,2,2,3,2,1,2,4,2,2,1,1,2,1,1,1,1,2,1,NA,NA,3,3,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,67,United Kingdom,Male,United Kingdom,Male
c44e4161024cb5f8d8891f654f418930,TRUE,19/07/2021 15:34,Earlier Start,1,21/07/2021 13:04,1,1,2,2,4,3,2,3,1,3,3,1,2,3,4,2,1,1,1,1,1,1,1,1,1,1,NA,NA,5,1,Anchor After,0,0,TRUE,20/07/2021 13:27,2,2,3,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,1,0,0,21,Poland,Female,Poland,Female
c4688e2176f474db42e9a01a3b346b78,TRUE,19/07/2021 15:03,Earlier Start,1,21/07/2021 15:25,5,3,4,3,3,3,3,2,2,1,2,3,2,3,1,2,4,5,4,5,4,4,4,3,4,3,1,5,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 20:06,4,4,4,2,2,2,4,3,5,2,2,3,2,2,3,3,4,5,4,4,4,4,3,3,4,2,0,0,32,South Africa,Female,South Africa,Female
c4714379ab5606e6c95fd684bb454301,TRUE,19/07/2021 14:57,Earlier Start,1,21/07/2021 13:35,1,1,1,1,3,1,1,3,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,NA,NA,2,2,Anchor After,0,0,TRUE,20/07/2021 13:26,1,1,1,2,2,2,2,3,3,3,3,3,4,2,2,2,1,1,1,1,1,1,1,1,1,2,0,0,21,South Africa,Female,South Africa,Female
c48cfa62ded2ba6e2b12105735176964,TRUE,19/07/2021 14:59,Later Start,1,21/07/2021 14:59,4,3,3,4,5,5,3,4,5,5,5,5,5,4,5,5,1,1,3,3,2,4,1,1,4,2,4,4,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,26,South Africa,Male,South Africa,Male
c49c02695523319c475709102a9cf5f6,TRUE,19/07/2021 14:51,Earlier Start,1,21/07/2021 13:02,1,2,2,2,3,3,1,3,2,3,2,2,3,4,3,2,3,2,1,2,3,3,1,1,2,1,2,4,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:32,2,1,1,3,4,4,1,4,4,5,4,3,4,4,3,2,1,1,1,2,2,2,1,1,1,1,0,0,41,Greece,Male,Greece,Male
c49f2586c160b15fc2190fd9852d8271,TRUE,19/07/2021 15:28,Later Start,1,21/07/2021 14:06,2,1,4,3,5,3,4,5,5,5,5,1,1,3,2,4,1,1,1,1,1,1,1,1,1,5,NA,NA,5,1,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,Portugal,Male,Portugal,Male
c4aad0923a7b1624df85ba64f79111b9,TRUE,19/07/2021 15:20,Later Start,1,21/07/2021 16:26,2,1,2,4,4,4,3,4,2,4,3,4,4,3,4,3,2,1,2,2,1,1,1,2,2,4,5,1,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18,Norway,Male,Germany,Male
c4ae252f4e0f49bad05f398f14633a50,TRUE,19/07/2021 15:16,Later Start,1,21/07/2021 13:51,1,3,2,3,3,3,3,3,3,3,2,2,1,2,4,3,3,2,1,1,2,4,3,1,2,2,3,3,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,Poland,Male,Poland,Male
c4d1a4c5c3f4f040a1ca893b6786d980,TRUE,19/07/2021 13:37,Earlier Start,1,21/07/2021 13:03,3,4,4,1,1,2,1,2,1,1,4,1,1,1,1,2,4,1,1,3,1,1,1,4,4,1,3,3,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:17,4,3,4,2,2,2,1,1,4,1,1,1,1,1,2,1,2,2,1,1,2,1,1,5,3,1,0,0,25,Italy,Female,Italy,Female
c507160d2d38122dbe2a44b207f4c826,TRUE,19/07/2021 13:53,Later Start,1,21/07/2021 15:11,1,1,1,3,3,3,4,4,3,4,3,4,4,5,5,3,3,1,1,1,1,1,1,1,1,1,NA,NA,3,3,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24,South Africa,Female,South Africa,Female
c54610e2f3dd2783b0a691b756865ed5,TRUE,19/07/2021 15:06,Earlier Start,1,21/07/2021 20:09,1,1,1,3,4,4,3,3,2,4,3,2,2,3,3,3,2,2,2,2,2,2,2,1,2,2,5,1,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 16:58,3,4,4,3,3,3,3,3,2,2,3,3,3,2,1,3,4,3,3,2,3,5,1,4,5,3,0,0,20,Portugal,Male,Portugal,Male
c54e32d3dbbb751e5931307efb7ff9a2,TRUE,19/07/2021 14:17,Later Start,1,21/07/2021 13:03,1,1,1,3,4,4,3,5,3,3,3,4,4,5,5,5,1,1,1,1,1,1,1,1,1,1,4,1,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,South Africa,Female,South Africa,Female
c55c44fcb8c3a0fe5a6605a40d76172a,TRUE,19/07/2021 15:13,Later Start,1,21/07/2021 13:05,3,4,4,3,4,4,3,3,3,4,4,4,4,3,4,5,3,3,4,4,4,4,3,2,4,4,4,2,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,Portugal,Male,Portugal,Male
c5ac52a35995382d2e88da32d23d2c66,TRUE,19/07/2021 15:11,Later Start,1,21/07/2021 14:55,1,1,1,4,4,4,1,3,3,3,2,2,2,1,3,3,2,1,1,1,1,1,2,2,2,1,2,4,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,Poland,Male,Poland,Male
